years,popChange,gdpChange,afterGdp,afterPopulation,beforePercent,afterPercent,flagChina,flagEU30,flagNafta,flagRow,flagSword,beforeYear,afterYear,afterTotalConsumption,beforeTotalConsumption
4,0.0384103110307803,0.0642011992660445,2288.61986639687,482.596,0.0271024424792472,0.00120485870911231,0,0,1,0,0,2012,2016,80.6444077344036,81.5936424067054
4,0.0375671259955736,0.0730422697008154,2336.98135920488,487.089,0.0245118921972823,0.0176468996426096,0,0,1,0,1,2013,2017,87.4035344019167,83.9847512966887
4,0.0364468729232814,0.0673632938358355,2388.27791455317,491.281,0.0291991931304118,0.00951360573390144,0,0,1,0,1,2014,2018,89.8646487896233,80.603873623778
4,0.0349406228900274,0.0342736745873097,2386.97563621941,495.098,0.0213960291923616,0.00874434889895169,0,0,1,0,1,2015,2019,91.2325741137388,86.9334433168578
4,0.0334855655662292,-0.0739684035243401,2190.30141655297,498.756,0.00120485870911231,0.00341038935388831,0,0,1,0,1,2016,2020,97.4676470946098,80.6444077344036
4,0.0642655856526547,0.083582169840428,1661.23936967167,4700.429,0.030799086240598,0.0348272899947443,0,0,0,1,0,2007,2011,131.83174007202,112.685340139254
4,0.0640031565325833,0.100752621840453,1720.20834122597,4773.049,0.0323580399160906,0.0378620777144459,0,0,0,1,0,2008,2012,133.244801488408,104.51179001477
4,0.0636428220433168,0.186654397044265,1819.18394913235,4846.41300000001,0.0196900641205976,0.0245566381874991,0,0,0,1,0,2009,2013,137.021706607743,107.382127709182
4,0.0631018256544027,0.148832306647792,1893.21654020408,4920.36800000001,0.0384900264969996,0.0434508017660675,0,0,0,1,0,2010,2014,141.361946117109,114.552508046304
4,0.0624849348857316,0.120431386227886,1977.60823466273,4994.13500000001,0.0348272899947443,0.0169192729958269,0,0,0,1,0,2011,2015,145.671506666268,131.83174007202
4,0.061764922170295,0.116746211947304,2039.68879704271,5067.856,0.0378620777144459,0.0584133569734724,0,0,0,1,0,2012,2016,144.889668365466,133.244801488408
4,0.0607311015383948,0.113917515435569,2149.48763603368,5140.741,0.0245566381874991,0.0106279651528595,0,0,0,1,1,2013,2017,160.908103988267,137.021706607743
4,0.0594536831391453,0.103095048356523,2212.56073149836,5212.902,0.0434508017660675,-0.0155175692436927,0,0,0,1,1,2014,2018,155.201112312027,141.361946117109
4,0.0582327069652684,0.0725991761293595,2244.70307265655,5284.957,0.0169192729958269,-0.0129735465498935,0,0,0,1,1,2015,2019,167.184819868535,145.671506666268
4,0.056838828885429,0.0462965219945051,2255.42013568658,5355.907,0.0584133569734724,-0.00880956627439443,0,0,0,1,1,2016,2020,154.413617382487,144.889668365466
5,0.033600405694912,0.517253044854724,14367.0221790085,1361.506,-0.105322411919442,-0.0888796136285185,1,0,0,0,0,2007,2012,99.5149312976085,65.3531375094667
5,0.0345720748751114,0.489776022577146,15482.7866863306,1371.616,-0.0963346140969999,-0.0679209904632757,1,0,0,0,0,2008,2013,115.418197195441,73.1927338692644
5,0.0344916728734843,0.463022210932429,16632.5018336394,1380.585,-0.0857680113189934,-0.0635540642328291,1,0,0,0,0,2009,2014,129.206428560052,85.0249586046434
5,0.0343060717512417,0.415196228911512,17796.7769619942,1389.795,-0.093277627059526,-0.0517229353304451,1,0,0,0,0,2010,2015,141.597597897524,85.5930434733828
5,0.0332309443809904,0.381096116586565,19006.9577954098,1397.636,-0.0915744809013993,-0.055508052936097,1,0,0,0,0,2011,2016,155.58815181182,91.2776283930021
5,0.0327850189422595,0.369347343876001,20318.4378832931,1406.143,-0.0888796136285185,-0.0379153473879071,1,0,0,0,1,2012,2017,152.948706065386,99.5149312976085
5,0.0311989653080747,0.357885454004517,21679.7732214737,1414.409,-0.0679209904632757,-9.77184061066998e-05,1,0,0,0,1,2013,2018,162.003778312903,115.418197195441
5,0.028353922431433,0.343570350353699,22980.5596147621,1419.73,-0.0635540642328291,0.000296989627617951,1,0,0,0,1,2014,2019,173.334716814495,129.206428560052
5,0.0246101043679104,0.289247333578889,23509.1124859016,1423.998,-0.0517229353304451,0.000184800401296593,1,0,0,0,1,2015,2020,196.815838844558,141.597597897524
5,0.0190807086614174,-0.0957120505125463,302.233325902299,517.693,0.0227419428473042,0.0179117331971928,0,1,0,0,0,2007,2012,88.686929260925,89.714967261113
5,0.0164200942936105,-0.118462586020103,301.262419854749,518.916,0.0227601693768727,0.0257482463295129,0,1,0,0,0,2008,2013,93.8277736309702,88.0675045870601
5,0.0137585247273159,-0.0561045635432505,307.19590038005,519.828,0.0359867140018507,-0.00296446348447447,0,1,0,0,0,2009,2014,95.8906434465302,86.2337197511394
5,0.0124286977562265,-0.0224865426400496,324.971969013921,520.93,0.0169298254885595,0.0302433680424597,0,1,0,0,0,2010,2015,99.1674245669127,87.6550214887223
5,0.010995844593613,0.0274260397213881,331.413989480156,521.871,0.016962862304159,0.000736235635585734,0,1,0,0,0,2011,2016,102.872404348839,89.5837899731947
5,0.0102898822274978,0.187793719867824,362.684819972149,523.02,0.0179117331971928,0.025262629356159,0,1,0,0,1,2012,2017,100.804083577276,88.686929260925
5,0.00991297242713658,0.298730233729505,395.137148793946,524.06,0.0257482463295129,0.0152326922771075,0,1,0,0,1,2013,2018,103.017765438506,93.8277736309702
5,0.0102283832344543,0.312339947433588,407.268977936362,525.145,-0.00296446348447447,0.0130432940778785,0,1,0,0,1,2014,2019,101.180879854444,95.8906434465302
5,0.0103372814005723,0.170785609817375,384.405556264009,526.315,0.0302433680424597,0.0100535134542088,0,1,0,0,1,2015,2020,98.6264879950901,99.1674245669127
5,0.0525737658878631,0.027873506021205,2071.00395208222,464.745,0.0177256884829106,0.0271024424792472,0,0,1,0,0,2007,2012,81.5936424067054,77.4160001357911
5,0.0519106581877988,0.0306620950835433,2099.04725050867,469.453,0.0218384759386983,0.0245118921972823,0,0,1,0,0,2008,2013,83.9847512966887,76.2308589057717
5,0.0512186467365994,0.119927969191551,2158.86533778313,474.005,0.0285717177547373,0.0291991931304118,0,0,1,0,0,2009,2014,80.603873623778,72.6169997831506
5,0.0504654139977733,0.10127388136247,2229.96004412044,478.383,0.0278125965926129,0.0213960291923616,0,0,1,0,0,2010,2015,86.9334433168578,75.1746674942002
5,0.0492198183743263,0.0915996501601578,2288.61986639687,482.596,0.0307749335277293,0.00120485870911231,0,0,1,0,0,2011,2016,80.6444077344036,73.0387183444178
5,0.048077978246135,0.0766653208537068,2336.98135920488,487.089,0.0271024424792472,0.0176468996426096,0,0,1,0,1,2012,2017,87.4035344019167,81.5936424067054
5,0.0464966673980144,0.087238438209979,2388.27791455317,491.281,0.0245118921972823,0.00951360573390144,0,0,1,0,1,2013,2018,89.8646487896233,83.9847512966887
5,0.0444995305956687,0.0585568420748015,2386.97563621941,495.098,0.0291991931304118,0.00874434889895169,0,0,1,0,1,2014,2019,91.2325741137388,80.603873623778
5,0.0425872156828315,-0.0579056325928231,2190.30141655297,498.756,0.0213960291923616,0.00341038935388831,0,0,1,0,1,2015,2020,97.4676470946098,86.9334433168578
5,0.0807081203298284,0.104974583898837,1720.20834122597,4773.049,0.030799086240598,0.0378620777144459,0,0,0,1,0,2007,2012,133.244801488408,112.685340139254
5,0.0803573836892424,0.146464910061018,1819.18394913235,4846.41300000001,0.0323580399160906,0.0245566381874991,0,0,0,1,0,2008,2013,137.021706607743,104.51179001477
5,0.0798737344530134,0.216384179238243,1893.21654020408,4920.36800000001,0.0196900641205976,0.0434508017660675,0,0,0,1,0,2009,2014,141.361946117109,107.382127709182
5,0.0790400303523127,0.182316959299341,1977.60823466273,4994.13500000001,0.0384900264969996,0.0169192729958269,0,0,0,1,0,2010,2015,145.671506666268,114.552508046304
5,0.078168822462801,0.138793360773732,2039.68879704271,5067.856,0.0348272899947443,0.0584133569734724,0,0,0,1,0,2011,2016,144.889668365466,131.83174007202
5,0.077035035676358,0.160176518148085,2149.48763603368,5140.741,0.0378620777144459,0.0106279651528595,0,0,0,1,1,2012,2017,160.908103988267,133.244801488408
5,0.0756206703803394,0.13073138089663,2212.56073149836,5212.902,0.0245566381874991,-0.0155175692436927,0,0,0,1,1,2013,2018,155.201112312027,137.021706607743
5,0.0740979130016268,0.103861885786114,2244.70307265655,5284.957,0.0434508017660675,-0.0129735465498935,0,0,0,1,1,2014,2019,167.184819868535,141.361946117109
5,0.0724393713826301,0.0634435515586723,2255.42013568658,5355.907,0.0169192729958269,-0.00880956627439443,0,0,0,1,1,2015,2020,154.413617382487,145.671506666268
1,-0.00643771482620422,-0.0821037886439252,9161.27823874331,1317.246,-0.0963346140969999,-0.105322411919442,1,0,0,0,0,2008,2007,65.3531375094667,73.1927338692644
1,-0.00657373174858427,-0.0798638413221537,10045.4037865323,1325.781,-0.0857680113189934,-0.0963346140969999,1,0,0,0,0,2009,2008,73.1927338692644,85.0249586046434
1,-0.00680510055086783,-0.0899409770112673,10989.5437268541,1334.554,-0.093277627059526,-0.0857680113189934,1,0,0,0,0,2010,2009,85.0249586046434,85.5930434733828
1,-0.00664382321087308,-0.0810765753326219,12158.3774277246,1343.698,-0.0915744809013993,-0.093277627059526,1,0,0,0,0,2011,2010,85.5930434733828,91.2776283930021
1,-0.00647885503258902,-0.0668586705331597,13319.6036516575,1352.685,-0.0888796136285185,-0.0915744809013993,1,0,0,0,0,2012,2011,91.2776283930021,99.5149312976085
1,-0.00737086764808802,-0.0651743614913082,14367.0221790085,1361.506,-0.0679209904632757,-0.0888796136285185,1,0,0,0,0,2013,2012,99.5149312976085,115.418197195441
1,-0.00649652140215927,-0.0630376104605791,15482.7866863306,1371.616,-0.0635540642328291,-0.0679209904632757,1,0,0,0,0,2014,2013,115.418197195441,129.206428560052
1,-0.00662687662568943,-0.0591859017911264,16632.5018336394,1380.585,-0.0517229353304451,-0.0635540642328291,1,0,0,0,0,2015,2014,129.206428560052,141.597597897524
1,-0.0056101874880154,-0.0583877909512505,17796.7769619942,1389.795,-0.055508052936097,-0.0517229353304451,1,0,0,0,0,2016,2015,141.597597897524,155.58815181182
1,-0.00604988255106349,-0.0588524729560661,19006.9577954098,1397.636,-0.0379153473879071,-0.055508052936097,1,0,0,0,0,2017,2016,155.58815181182,152.948706065386
1,-0.00584413702118699,-0.0572835129031392,20318.4378832931,1406.143,-9.77184061066998e-05,-0.0379153473879071,1,0,0,0,1,2018,2017,152.948706065386,162.003778312903
1,-0.00374789572665219,-0.0530547214219487,21679.7732214737,1414.409,0.000296989627617951,-9.77184061066998e-05,1,0,0,0,1,2019,2018,162.003778312903,173.334716814495
1,-0.00299719522077982,-0.019544276241198,22980.5596147621,1419.73,0.000184800401296593,0.000296989627617951,1,0,0,0,1,2020,2019,173.334716814495,196.815838844558
1,-0.00496148143215057,-0.0197064053415767,327.964643254639,508.0,0.0227601693768727,0.0227419428473042,0,1,0,0,0,2008,2007,89.714967261113,88.0675045870601
1,-0.00436840473269839,0.0519020188077542,336.225748152439,510.533,0.0359867140018507,0.0227601693768727,0,1,0,0,0,2009,2008,88.0675045870601,86.2337197511394
1,-0.00342445120351374,-0.0189569336508343,321.038420497197,512.773,0.0169298254885595,0.0359867140018507,0,1,0,0,0,2010,2009,86.2337197511394,87.6550214887223
1,-0.00321583897558087,0.0324919728213228,328.36639864608,514.535,0.016962862304159,0.0169298254885595,0,1,0,0,0,2011,2010,87.6550214887223,89.5837899731947
1,-0.00289360682875768,0.0587344540367566,319.058924986387,516.195,0.0179117331971928,0.016962862304159,0,1,0,0,0,2012,2011,89.5837899731947,88.686929260925
1,-0.00235683617387006,0.00559280927986389,302.233325902299,517.693,0.0257482463295129,0.0179117331971928,0,1,0,0,0,2013,2012,88.686929260925,93.8277736309702
1,-0.0017544264641382,-0.0175914093822298,301.262419854749,518.916,-0.00296446348447447,0.0257482463295129,0,1,0,0,0,2014,2013,93.8277736309702,95.8906434465302
1,-0.00211544737296753,-0.052696342620753,307.19590038005,519.828,0.0302433680424597,-0.00296446348447447,0,1,0,0,0,2015,2014,95.8906434465302,99.1674245669127
1,-0.0018031275928343,-0.0176667136812525,324.971969013921,520.93,0.000736235635585734,0.0302433680424597,0,1,0,0,0,2016,2015,99.1674245669127,102.872404348839
1,-0.00219685671676036,-0.0842085380375503,331.413989480156,521.871,0.025262629356159,0.000736235635585734,0,1,0,0,0,2017,2016,102.872404348839,100.804083577276
1,-0.0019845055909628,-0.0803041366205403,362.684819972149,523.02,0.0152326922771075,0.025262629356159,0,1,0,0,1,2018,2017,100.804083577276,103.017765438506
1,-0.00206609603061997,-0.0277795467508182,395.137148793946,524.06,0.0130432940778785,0.0152326922771075,0,1,0,0,1,2019,2018,103.017765438506,101.180879854444
1,-0.00222300333450536,0.0618378134342158,407.268977936362,525.145,0.0100535134542088,0.0130432940778785,0,1,0,0,1,2020,2019,101.180879854444,98.6264879950901
1,-0.0106523619383085,-0.000661227418156002,1914.206180218,441.532,0.0218384759386983,0.0177256884829106,0,0,1,0,0,2008,2007,77.4160001357911,76.2308589057717
1,-0.010254818034641,0.0667465628508388,1936.09674660705,446.286,0.0285717177547373,0.0218384759386983,0,0,1,0,0,2009,2008,76.2308589057717,72.6169997831506
1,-0.00986163842415814,-0.039214289045725,1833.75962626886,450.91,0.0278125965926129,0.0285717177547373,0,0,1,0,0,2010,2009,72.6169997831506,75.1746674942002
1,-0.00990527375385087,-0.0256848705098104,1927.61361080059,455.401,0.0307749335277293,0.0278125965926129,0,0,1,0,0,2011,2010,75.1746674942002,73.0387183444178
1,-0.0103024239098861,-0.0250993584416168,1998.22224988488,459.957,0.0271024424792472,0.0307749335277293,0,0,1,0,0,2012,2011,73.0387183444178,81.5936424067054
1,-0.0100286929681991,-0.00336506719657192,2071.00395208222,464.745,0.0245118921972823,0.0271024424792472,0,0,1,0,0,2013,2012,81.5936424067054,83.9847512966887
1,-0.00960327422706516,-0.0182803915642146,2099.04725050867,469.453,0.0291991931304118,0.0245118921972823,0,0,1,0,0,2014,2013,83.9847512966887,80.603873623778
1,-0.00915166299805801,-0.0229398805262985,2158.86533778313,474.005,0.0213960291923616,0.0291991931304118,0,0,1,0,0,2015,2014,80.603873623778,86.9334433168578
1,-0.00872986929025525,-0.0170500657760272,2229.96004412044,478.383,0.00120485870911231,0.0213960291923616,0,0,1,0,0,2016,2015,86.9334433168578,80.6444077344036
1,-0.00922418695556663,-0.011576597988481,2288.61986639687,482.596,0.0176468996426096,0.00120485870911231,0,0,1,0,0,2017,2016,80.6444077344036,87.4035344019167
1,-0.0085327948770663,-0.0130570885007856,2336.98135920488,487.089,0.00951360573390144,0.0176468996426096,0,0,1,0,1,2018,2017,87.4035344019167,89.8646487896233
1,-0.00770958476907592,0.00831929983445494,2388.27791455317,491.281,0.00874434889895169,0.00951360573390144,0,0,1,0,1,2019,2018,89.8646487896233,91.2325741137388
1,-0.00733424760804886,0.0978450889519993,2386.97563621941,495.098,0.00341038935388831,0.00874434889895169,0,0,1,0,1,2020,2019,91.2325741137388,97.4676470946098
1,-0.0154574241490356,-0.0038208680271064,1440.52349417905,4416.594,0.0323580399160906,0.030799086240598,0,0,0,1,0,2008,2007,112.685340139254,104.51179001477
1,-0.0154713263391121,0.0350551391765735,1468.75177439806,4485.935,0.0196900641205976,0.0323580399160906,0,0,0,1,0,2009,2008,104.51179001477,107.382127709182
1,-0.0155313609948168,-0.0555349812530075,1441.30717663338,4556.429,0.0384900264969996,0.0196900641205976,0,0,0,1,0,2010,2009,107.382127709182,114.552508046304
1,-0.0153424293825094,-0.0523426248644267,1550.13237273288,4628.313,0.0348272899947443,0.0384900264969996,0,0,0,1,0,2011,2010,114.552508046304,131.83174007202
1,-0.0152145934391198,-0.0193600960330934,1661.23936967167,4700.429,0.0378620777144459,0.0348272899947443,0,0,0,1,0,2012,2011,131.83174007202,133.244801488408
1,-0.0151377936630674,-0.039872383201098,1720.20834122597,4773.049,0.0245566381874991,0.0378620777144459,0,0,0,1,0,2013,2012,133.244801488408,137.021706607743
1,-0.0150303798415081,-0.0244411121925282,1819.18394913235,4846.41300000001,0.0434508017660675,0.0245566381874991,0,0,0,1,0,2014,2013,137.021706607743,141.361946117109
1,-0.0147707260616699,-0.0283212148723576,1893.21654020408,4920.36800000001,0.0169192729958269,0.0434508017660675,0,0,0,1,0,2015,2014,141.361946117109,145.671506666268
1,-0.014546782702586,-0.0161240618169485,1977.60823466273,4994.13500000001,0.0584133569734724,0.0169192729958269,0,0,0,1,0,2016,2015,145.671506666268,144.889668365466
1,-0.0141779171524106,-0.0374342227423341,2039.68879704271,5067.856,0.0106279651528595,0.0584133569734724,0,0,0,1,0,2017,2016,144.889668365466,160.908103988267
1,-0.0138427693442147,-0.0148699025649473,2149.48763603368,5140.741,-0.0155175692436927,0.0106279651528595,0,0,0,1,1,2018,2017,160.908103988267,155.201112312027
1,-0.0136339803710794,-0.000694686028628317,2212.56073149836,5212.902,-0.0129735465498935,-0.0155175692436927,0,0,0,1,1,2019,2018,155.201112312027,167.184819868535
1,-0.0132470560075074,0.00860941284308695,2244.70307265655,5284.957,-0.00880956627439443,-0.0129735465498935,0,0,0,1,1,2020,2019,167.184819868535,154.413617382487
2,-0.0129691267644471,-0.155410506017873,9161.27823874331,1317.246,-0.0857680113189934,-0.105322411919442,1,0,0,0,0,2009,2007,65.3531375094667,85.0249586046434
2,-0.0133340973939086,-0.162621786417034,10045.4037865323,1325.781,-0.093277627059526,-0.0963346140969999,1,0,0,0,0,2010,2008,73.1927338692644,85.5930434733828
2,-0.0134037118767487,-0.163725445945746,10989.5437268541,1334.554,-0.0915744809013993,-0.0857680113189934,1,0,0,0,0,2011,2009,85.0249586046434,91.2776283930021
2,-0.0130796338760167,-0.142514573827661,12158.3774277246,1343.698,-0.0888796136285185,-0.093277627059526,1,0,0,0,0,2012,2010,85.5930434733828,99.5149312976085
2,-0.0138019678977207,-0.127675560862311,13319.6036516575,1352.685,-0.0679209904632757,-0.0915744809013993,1,0,0,0,0,2013,2011,91.2776283930021,115.418197195441
2,-0.013819504050819,-0.124103535940181,14367.0221790085,1361.506,-0.0635540642328291,-0.0888796136285185,1,0,0,0,0,2014,2012,99.5149312976085,129.206428560052
2,-0.0130803463820204,-0.118492574429838,15482.7866863306,1371.616,-0.0517229353304451,-0.0679209904632757,1,0,0,0,0,2015,2013,115.418197195441,141.597597897524
2,-0.0121998860933748,-0.114117958681335,16632.5018336394,1380.585,-0.055508052936097,-0.0635540642328291,1,0,0,0,0,2016,2014,129.206428560052,155.58815181182
2,-0.0116261290636869,-0.113803998019394,17796.7769619942,1389.795,-0.0379153473879071,-0.0517229353304451,1,0,0,0,0,2017,2015,141.597597897524,152.948706065386
2,-0.01185866322966,-0.112764709465245,19006.9577954098,1397.636,-9.77184061066998e-05,-0.055508052936097,1,0,0,0,0,2018,2016,155.58815181182,162.003778312903
2,-0.00957012953167151,-0.107299073505941,20318.4378832931,1406.143,0.000296989627617951,-0.0379153473879071,1,0,0,0,1,2019,2017,152.948706065386,173.334716814495
2,-0.00673385777227211,-0.0715620815317763,21679.7732214737,1414.409,0.000184800401296593,-9.77184061066998e-05,1,0,0,0,1,2020,2018,162.003778312903,196.815838844558
2,-0.00930821240587956,0.0311728112455058,327.964643254639,508.0,0.0359867140018507,0.0227419428473042,0,1,0,0,0,2009,2007,89.714967261113,86.2337197511394
2,-0.00777789654736781,0.031961182030037,336.225748152439,510.533,0.0169298254885595,0.0227601693768727,0,1,0,0,0,2010,2008,88.0675045870601,87.6550214887223
2,-0.00662927769544438,0.01291909099753,321.038420497197,512.773,0.016962862304159,0.0359867140018507,0,1,0,0,0,2011,2009,86.2337197511394,89.5837899731947
2,-0.00610014043071862,0.0931348251423169,328.36639864608,514.535,0.0179117331971928,0.0169298254885595,0,1,0,0,0,2012,2010,87.6550214887223,88.686929260925
2,-0.00524362324538076,0.064655753916205,319.058924986387,516.195,0.0257482463295129,0.016962862304159,0,1,0,0,0,2013,2011,89.5837899731947,93.8277736309702
2,-0.00410712774225319,-0.0120969855000047,302.233325902299,517.693,-0.00296446348447447,0.0179117331971928,0,1,0,0,0,2014,2012,88.686929260925,95.8906434465302
2,-0.00386616244025111,-0.0693607490669949,301.262419854749,518.916,0.0302433680424597,0.0257482463295129,0,1,0,0,0,2015,2013,93.8277736309702,99.1674245669127
2,-0.00391476054427245,-0.0694320851048755,307.19590038005,519.828,0.000736235635585734,-0.00296446348447447,0,1,0,0,0,2016,2014,95.8906434465302,102.872404348839
2,-0.00399602309663117,-0.100387563587777,324.971969013921,520.93,0.025262629356159,0.0302433680424597,0,1,0,0,0,2017,2015,99.1674245669127,100.804083577276
2,-0.0041770026332862,-0.157750380714907,331.413989480156,521.871,0.0152326922771075,0.000736235635585734,0,1,0,0,0,2018,2016,102.872404348839,103.017765438506
2,-0.00404650144245853,-0.105852870853824,362.684819972149,523.02,0.0130432940778785,0.025262629356159,0,1,0,0,1,2019,2017,100.804083577276,101.180879854444
2,-0.00428450642675985,0.0323404402541335,395.137148793946,524.06,0.0100535134542088,0.0152326922771075,0,1,0,0,1,2020,2018,103.017765438506,98.6264879950901
2,-0.020797941939633,0.0660412007752581,1914.206180218,441.532,0.0285717177547373,0.0177256884829106,0,0,1,0,0,2009,2007,77.4160001357911,72.6169997831506
2,-0.020015327151236,0.0249148547966724,1936.09674660705,446.286,0.0278125965926129,0.0218384759386983,0,0,1,0,0,2010,2008,76.2308589057717,75.1746674942002
2,-0.0196692299497562,-0.0638919456192616,1833.75962626886,450.91,0.0307749335277293,0.0285717177547373,0,0,1,0,0,2011,2009,72.6169997831506,73.0387183444178
2,-0.0201056493345813,-0.050139555179975,1927.61361080059,455.401,0.0271024424792472,0.0278125965926129,0,0,1,0,0,2012,2010,75.1746674942002,81.5936424067054
2,-0.0202277970318647,-0.0283799646104419,1998.22224988488,459.957,0.0245118921972823,0.0307749335277293,0,0,1,0,0,2013,2011,73.0387183444178,83.9847512966887
2,-0.0195356589065516,-0.0215839440147933,2071.00395208222,464.745,0.0291991931304118,0.0271024424792472,0,0,1,0,0,2014,2012,81.5936424067054,80.603873623778
2,-0.0186670512957191,-0.040800922092056,2099.04725050867,469.453,0.0213960291923616,0.0245118921972823,0,0,1,0,0,2015,2013,83.9847512966887,86.9334433168578
2,-0.0178016394665517,-0.039598819830458,2158.86533778313,474.005,0.00120485870911231,0.0291991931304118,0,0,1,0,0,2016,2014,80.603873623778,80.6444077344036
2,-0.0178735302993909,-0.028429282007342,2229.96004412044,478.383,0.0176468996426096,0.0213960291923616,0,0,1,0,0,2017,2015,86.9334433168578,87.4035344019167
2,-0.0176782737374334,-0.024482529824793,2288.61986639687,482.596,0.00951360573390144,0.00120485870911231,0,0,1,0,0,2018,2016,80.6444077344036,89.8646487896233
2,-0.0161765953407203,-0.00484641450053371,2336.98135920488,487.089,0.00874434889895169,0.0176468996426096,0,0,1,0,1,2019,2017,87.4035344019167,91.2325741137388
2,-0.0149872883734731,0.106978391418775,2388.27791455317,491.281,0.00341038935388831,0.00951360573390144,0,0,1,0,1,2020,2018,89.8646487896233,97.4676470946098
2,-0.0306896036347759,0.0311003300890015,1440.52349417905,4416.594,0.0196900641205976,0.030799086240598,0,0,0,1,0,2009,2007,112.685340139254,107.382127709182
2,-0.0307623965794876,-0.0224266285734267,1468.75177439806,4485.935,0.0384900264969996,0.0323580399160906,0,0,0,1,0,2010,2008,104.51179001477,114.552508046304
2,-0.0306355015680489,-0.104970759426855,1441.30717663338,4556.429,0.0348272899947443,0.0196900641205976,0,0,0,1,0,2011,2009,107.382127709182,131.83174007202
2,-0.0303235939962058,-0.0706893626535206,1550.13237273288,4628.313,0.0378620777144459,0.0384900264969996,0,0,0,1,0,2012,2010,114.552508046304,133.244801488408
2,-0.0301220717260384,-0.0584605460663498,1661.23936967167,4700.429,0.0245566381874991,0.0348272899947443,0,0,0,1,0,2013,2011,131.83174007202,137.021706607743
2,-0.0299406467158573,-0.0633389700024247,1720.20834122597,4773.049,0.0434508017660675,0.0378620777144459,0,0,0,1,0,2014,2012,133.244801488408,141.361946117109
2,-0.0295790962799363,-0.0520701250747618,1819.18394913235,4846.41300000001,0.0169192729958269,0.0245566381874991,0,0,0,1,0,2015,2013,137.021706607743,145.671506666268
2,-0.0291026422218774,-0.0439886236699731,1893.21654020408,4920.36800000001,0.0584133569734724,0.0434508017660675,0,0,0,1,0,2016,2014,141.361946117109,144.889668365466
2,-0.0285184567750052,-0.0529546928377157,1977.60823466273,4994.13500000001,0.0106279651528595,0.0169192729958269,0,0,0,1,0,2017,2015,145.671506666268,160.908103988267
2,-0.0278244248597031,-0.0517474820625083,2039.68879704271,5067.856,-0.0155175692436927,0.0584133569734724,0,0,0,1,0,2018,2016,144.889668365466,155.201112312027
2,-0.0272880176697737,-0.0155542586800167,2149.48763603368,5140.741,-0.0129735465498935,0.0106279651528595,0,0,0,1,1,2019,2017,160.908103988267,167.184819868535
2,-0.0267004262770058,0.00790874597564185,2212.56073149836,5212.902,-0.00880956627439443,-0.0155175692436927,0,0,0,1,1,2020,2018,155.201112312027,154.413617382487
3,-0.019685971103626,-0.231373710280077,9161.27823874331,1317.246,-0.093277627059526,-0.105322411919442,1,0,0,0,0,2010,2007,65.3531375094667,85.5930434733828
3,-0.0198893312190199,-0.230513544232489,10045.4037865323,1325.781,-0.0915744809013993,-0.0963346140969999,1,0,0,0,0,2011,2008,73.1927338692644,91.2776283930021
3,-0.0197957262031897,-0.219637650830524,10989.5437268541,1334.554,-0.0888796136285185,-0.0857680113189934,1,0,0,0,0,2012,2009,85.0249586046434,99.5149312976085
3,-0.0203540932739192,-0.198400638966545,12158.3774277246,1343.698,-0.0679209904632757,-0.093277627059526,1,0,0,0,0,2013,2010,85.5930434733828,115.418197195441
3,-0.0202088245200405,-0.182664809051916,13319.6036516575,1352.685,-0.0635540642328291,-0.0915744809013993,1,0,0,0,0,2014,2011,91.2776283930021,129.206428560052
3,-0.0203548005281354,-0.175944258041221,14367.0221790085,1361.506,-0.0517229353304451,-0.0888796136285185,1,0,0,0,0,2015,2012,99.5149312976085,141.597597897524
3,-0.0186171506744245,-0.169961845716004,15482.7866863306,1371.616,-0.055508052936097,-0.0679209904632757,1,0,0,0,0,2016,2013,115.418197195441,155.58815181182
3,-0.018175960766437,-0.166254307560307,16632.5018336394,1380.585,-0.0379153473879071,-0.0635540642328291,1,0,0,0,0,2017,2014,129.206428560052,152.948706065386
3,-0.0174023213935998,-0.16456841813356,17796.7769619942,1389.795,-9.77184061066998e-05,-0.0517229353304451,1,0,0,0,0,2018,2015,141.597597897524,162.003778312903
3,-0.0155621139230699,-0.159836730640288,19006.9577954098,1397.636,0.000296989627617951,-0.055508052936097,1,0,0,0,0,2019,2016,155.58815181182,173.334716814495
3,-0.0125386412059568,-0.124746267014114,20318.4378832931,1406.143,0.000184800401296593,-0.0379153473879071,1,0,0,0,1,2020,2017,152.948706065386,196.815838844558
3,-0.0127007880902174,0.0116249366801805,327.964643254639,508.0,0.0169298254885595,0.0227419428473042,0,1,0,0,0,2010,2007,89.714967261113,87.6550214887223
3,-0.0109687230600836,0.0654916367092171,336.225748152439,510.533,0.016962862304159,0.0227601693768727,0,1,0,0,0,2011,2008,88.0675045870601,89.5837899731947
3,-0.00950370200099279,0.0724123407906776,321.038420497197,512.773,0.0179117331971928,0.0359867140018507,0,1,0,0,0,2012,2009,86.2337197511394,88.686929260925
3,-0.00844259957295588,0.0992485197365152,328.36639864608,514.535,0.0257482463295129,0.0169298254885595,0,1,0,0,0,2013,2010,87.6550214887223,93.8277736309702
3,-0.0069888501581293,0.0459269586979185,319.058924986387,516.195,-0.00296446348447447,0.016962862304159,0,1,0,0,0,2014,2011,89.5837899731947,95.8906434465302
3,-0.00621388670262793,-0.0641558612281712,302.233325902299,517.693,0.0302433680424597,0.0179117331971928,0,1,0,0,0,2015,2012,88.686929260925,99.1674245669127
