years,popChange,gdpChange,afterGdp,afterPopulation,flagChina,flagEU30,flagNafta,flagRow,flagArticles,flagFibers,flagGoods,flagResin,beforePercent,afterPercent,beforeYear,afterYear,beforeTotalConsumption,afterTotalConsumption
3,0.0207769900677086,0.247505984424388,15482.7866863306,1371.616,1,0,0,0,0,0,0,1,0.232378697997639,0.159680192966383,2010,2013,85.5930434733828,115.418197195441
3,0.008514483951529,-0.0902876082656037,301.262419854749,518.916,0,1,0,0,1,0,0,0,0.0295476511899918,0.0204630241739665,2010,2013,87.6550214887223,93.8277736309702
3,0.008514483951529,-0.0902876082656037,301.262419854749,518.916,0,1,0,0,0,1,0,0,0.0595516367612962,0.0460418043914246,2010,2013,87.6550214887223,93.8277736309702
3,0.008514483951529,-0.0902876082656037,301.262419854749,518.916,0,1,0,0,0,0,1,0,0.00581826336173583,0.00191840851630936,2010,2013,87.6550214887223,93.8277736309702
3,0.008514483951529,-0.0902876082656037,301.262419854749,518.916,0,1,0,0,0,0,0,1,-0.00844218605428336,0.00127893901087291,2010,2013,87.6550214887223,93.8277736309702
3,0.0308563222302981,0.056340891526984,2099.04725050867,469.453,0,0,1,0,1,0,0,0,0.0808783091786748,0.0951363179224539,2010,2013,75.1746674942002,83.9847512966887
3,0.0308563222302981,0.056340891526984,2099.04725050867,469.453,0,0,1,0,0,1,0,0,0.0540075551423388,0.0623922785874416,2010,2013,75.1746674942002,83.9847512966887
3,0.0308563222302981,0.056340891526984,2099.04725050867,469.453,0,0,1,0,0,0,1,0,0.0699703793223404,0.0279812699771923,2010,2013,75.1746674942002,83.9847512966887
3,0.0308563222302981,0.056340891526984,2099.04725050867,469.453,0,0,1,0,0,0,0,1,-0.107483016145344,-0.076799655894847,2010,2013,75.1746674942002,83.9847512966887
3,0.0471230014046163,0.120753567350612,1819.18394913235,4846.41300000001,0,0,0,1,1,0,0,0,0.0244429392926796,0.012114868812371,2010,2013,114.552508046304,137.021706607743
3,0.0471230014046163,0.120753567350612,1819.18394913235,4846.41300000001,0,0,0,1,0,1,0,0,0.0303790816923304,0.0365635498493848,2010,2013,114.552508046304,137.021706607743
3,0.0471230014046163,0.120753567350612,1819.18394913235,4846.41300000001,0,0,0,1,0,0,1,0,-0.00183322044695097,0.0333523798027323,2010,2013,114.552508046304,137.021706607743
3,0.0471230014046163,0.120753567350612,1819.18394913235,4846.41300000001,0,0,0,1,0,0,0,1,-0.0965496102060846,-0.0883071762829453,2010,2013,114.552508046304,137.021706607743
3,0.0206256445513923,0.223488247018987,16632.5018336394,1380.585,1,0,0,0,1,0,0,0,-0.104406744213028,-0.0941129643123625,2011,2014,91.2776283930021,129.206428560052
