years,popChange,gdpChange,afterGdp,afterPopulation,beforePercent,flagChina,flagEU30,flagNafta,flagRow,flagRecycling,flagIncineration,flagLandfill,flagMismanaged,afterPercent,beforeYear,afterYear
5,0.0740979130016268,0.103861885786114,2244.70307265655,5284.957,0.1378,0,0,0,1,1,0,0,0,0.1665,2014,2019
5,0.0724393713826301,0.0634435515586723,2255.42013568658,5355.907,0.0561,0,0,0,1,0,1,0,0,0.0562,2015,2020
5,0.0724393713826301,0.0634435515586723,2255.42013568658,5355.907,0.3624,0,0,0,1,0,0,1,0,0.3339,2015,2020
5,0.0724393713826301,0.0634435515586723,2255.42013568658,5355.907,0.438,0,0,0,1,0,0,0,1,0.4376,2015,2020
5,0.0724393713826301,0.0634435515586723,2255.42013568658,5355.907,0.1436,0,0,0,1,1,0,0,0,0.1723,2015,2020
5,0.033190650034845,0.504263099992507,6387.10204510339,1292.786,0.0,1,0,0,0,0,1,0,0,0.0198,1999,2004
5,0.033190650034845,0.504263099992507,6387.10204510339,1292.786,0.3622,1,0,0,0,0,0,1,0,0.3036,1999,2004
5,0.033190650034845,0.504263099992507,6387.10204510339,1292.786,0.4135,1,0,0,0,0,0,0,1,0.3279,1999,2004
5,0.033190650034845,0.504263099992507,6387.10204510339,1292.786,0.2244,1,0,0,0,1,0,0,0,0.3487,1999,2004
5,0.0327387048372116,0.545211170811647,7114.88625163108,1300.848,0.0,1,0,0,0,0,1,0,0,0.0333,2000,2005
5,0.0327387048372116,0.545211170811647,7114.88625163108,1300.848,0.3515,1,0,0,0,0,0,1,0,0.2891,2000,2005
5,0.0327387048372116,0.545211170811647,7114.88625163108,1300.848,0.3992,1,0,0,0,0,0,0,1,0.3197,2000,2005
5,0.0327387048372116,0.545211170811647,7114.88625163108,1300.848,0.2493,1,0,0,0,1,0,0,0,0.3579,2000,2005
5,0.0317983458774637,0.609223624564939,8019.967777672,1308.927,0.0073,1,0,0,0,0,1,0,0,0.0501,2001,2006
5,0.0317983458774637,0.609223624564939,8019.967777672,1308.927,0.3325,1,0,0,0,0,0,1,0,0.2825,2001,2006
5,0.0317983458774637,0.609223624564939,8019.967777672,1308.927,0.3859,1,0,0,0,0,0,0,1,0.3088,2001,2006
5,0.0317983458774637,0.609223624564939,8019.967777672,1308.927,0.2742,1,0,0,0,1,0,0,0,0.3586,2001,2006
5,0.0316041071634149,0.684701685485794,9161.27823874331,1317.246,0.0147,1,0,0,0,0,1,0,0,0.0598,2002,2007
5,0.0316041071634149,0.684701685485794,9161.27823874331,1317.246,0.3528,1,0,0,0,0,0,1,0,0.3194,2002,2007
5,0.0316041071634149,0.684701685485794,9161.27823874331,1317.246,0.3333,1,0,0,0,0,0,0,1,0.2445,2002,2007
5,0.0316041071634149,0.684701685485794,9161.27823874331,1317.246,0.2992,1,0,0,0,1,0,0,0,0.3763,2002,2007
5,0.0317675011148198,0.678505409168991,10045.4037865323,1325.781,0.0177,1,0,0,0,0,1,0,0,0.065,2003,2008
5,0.0317675011148198,0.678505409168991,10045.4037865323,1325.781,0.3058,1,0,0,0,0,0,1,0,0.3489,2003,2008
5,0.0317675011148198,0.678505409168991,10045.4037865323,1325.781,0.3524,1,0,0,0,0,0,0,1,0.2183,2003,2008
5,0.0317675011148198,0.678505409168991,10045.4037865323,1325.781,0.3241,1,0,0,0,1,0,0,0,0.3678,2003,2008
5,0.0323085181924928,0.666734003187424,10989.5437268541,1334.554,0.0198,1,0,0,0,0,1,0,0,0.0818,2004,2009
5,0.0323085181924928,0.666734003187424,10989.5437268541,1334.554,0.3036,1,0,0,0,0,0,1,0,0.3601,2004,2009
5,0.0323085181924928,0.666734003187424,10989.5437268541,1334.554,0.3279,1,0,0,0,0,0,0,1,0.1876,2004,2009
5,0.0323085181924928,0.666734003187424,10989.5437268541,1334.554,0.3487,1,0,0,0,1,0,0,0,0.3705,2004,2009
5,0.0329400514126171,0.654369605343178,12158.3774277246,1343.698,0.0333,1,0,0,0,0,1,0,0,0.0962,2005,2010
5,0.0329400514126171,0.654369605343178,12158.3774277246,1343.698,0.2891,1,0,0,0,0,0,1,0,0.3985,2005,2010
5,0.0329400514126171,0.654369605343178,12158.3774277246,1343.698,0.3197,1,0,0,0,0,0,0,1,0.154,2005,2010
5,0.0329400514126171,0.654369605343178,12158.3774277246,1343.698,0.3579,1,0,0,0,1,0,0,0,0.3513,2005,2010
5,0.0334304357691453,0.607079756427509,13319.6036516575,1352.685,0.0501,1,0,0,0,0,1,0,0,0.0989,2006,2011
5,0.0334304357691453,0.607079756427509,13319.6036516575,1352.685,0.2825,1,0,0,0,0,0,1,0,0.3831,2006,2011
5,0.0334304357691453,0.607079756427509,13319.6036516575,1352.685,0.3088,1,0,0,0,0,0,0,1,0.142,2006,2011
5,0.0334304357691453,0.607079756427509,13319.6036516575,1352.685,0.3586,1,0,0,0,1,0,0,0,0.376,2006,2011
5,0.033600405694912,0.517253044854724,14367.0221790085,1361.506,0.0598,1,0,0,0,0,1,0,0,0.125,2007,2012
5,0.033600405694912,0.517253044854724,14367.0221790085,1361.506,0.3194,1,0,0,0,0,0,1,0,0.3666,2007,2012
5,0.033600405694912,0.517253044854724,14367.0221790085,1361.506,0.2445,1,0,0,0,0,0,0,1,0.1041,2007,2012
5,0.033600405694912,0.517253044854724,14367.0221790085,1361.506,0.3763,1,0,0,0,1,0,0,0,0.4044,2007,2012
5,0.0345720748751114,0.489776022577146,15482.7866863306,1371.616,0.065,1,0,0,0,0,1,0,0,0.183,2008,2013
5,0.0345720748751114,0.489776022577146,15482.7866863306,1371.616,0.3489,1,0,0,0,0,0,1,0,0.4145,2008,2013
5,0.0345720748751114,0.489776022577146,15482.7866863306,1371.616,0.2183,1,0,0,0,0,0,0,1,0.0834,2008,2013
5,0.0345720748751114,0.489776022577146,15482.7866863306,1371.616,0.3678,1,0,0,0,1,0,0,0,0.319,2008,2013
5,0.0344916728734843,0.463022210932429,16632.5018336394,1380.585,0.0818,1,0,0,0,0,1,0,0,0.1749,2009,2014
5,0.0344916728734843,0.463022210932429,16632.5018336394,1380.585,0.3601,1,0,0,0,0,0,1,0,0.3525,2009,2014
5,0.0344916728734843,0.463022210932429,16632.5018336394,1380.585,0.1876,1,0,0,0,0,0,0,1,0.0586,2009,2014
5,0.0344916728734843,0.463022210932429,16632.5018336394,1380.585,0.3705,1,0,0,0,1,0,0,0,0.414,2009,2014
5,0.0343060717512417,0.415196228911512,17796.7769619942,1389.795,0.0962,1,0,0,0,0,1,0,0,0.2144,2010,2015
5,0.0343060717512417,0.415196228911512,17796.7769619942,1389.795,0.3985,1,0,0,0,0,0,1,0,0.3988,2010,2015
5,0.0343060717512417,0.415196228911512,17796.7769619942,1389.795,0.154,1,0,0,0,0,0,0,1,0.0515,2010,2015
5,0.0343060717512417,0.415196228911512,17796.7769619942,1389.795,0.3513,1,0,0,0,1,0,0,0,0.3353,2010,2015
5,0.0332309443809904,0.381096116586565,19006.9577954098,1397.636,0.0989,1,0,0,0,0,1,0,0,0.2473,2011,2016
5,0.0332309443809904,0.381096116586565,19006.9577954098,1397.636,0.3831,1,0,0,0,0,0,1,0,0.3977,2011,2016
5,0.0332309443809904,0.381096116586565,19006.9577954098,1397.636,0.142,1,0,0,0,0,0,0,1,0.0374,2011,2016
5,0.0332309443809904,0.381096116586565,19006.9577954098,1397.636,0.376,1,0,0,0,1,0,0,0,0.3176,2011,2016
5,0.0327850189422595,0.369347343876001,20318.4378832931,1406.143,0.125,1,0,0,0,0,1,0,0,0.2883,2012,2017
5,0.0327850189422595,0.369347343876001,20318.4378832931,1406.143,0.3666,1,0,0,0,0,0,1,0,0.41,2012,2017
5,0.0327850189422595,0.369347343876001,20318.4378832931,1406.143,0.1041,1,0,0,0,0,0,0,1,0.0347,2012,2017
5,0.0327850189422595,0.369347343876001,20318.4378832931,1406.143,0.4044,1,0,0,0,1,0,0,0,0.267,2012,2017
5,0.0311989653080747,0.357885454004517,21679.7732214737,1414.409,0.183,1,0,0,0,0,1,0,0,0.3261,2013,2018
5,0.0311989653080747,0.357885454004517,21679.7732214737,1414.409,0.4145,1,0,0,0,0,0,1,0,0.3748,2013,2018
5,0.0311989653080747,0.357885454004517,21679.7732214737,1414.409,0.0834,1,0,0,0,0,0,0,1,0.0292,2013,2018
5,0.0311989653080747,0.357885454004517,21679.7732214737,1414.409,0.319,1,0,0,0,1,0,0,0,0.27,2013,2018
5,0.028353922431433,0.343570350353699,22980.5596147621,1419.73,0.1749,1,0,0,0,0,1,0,0,0.3521,2014,2019
5,0.028353922431433,0.343570350353699,22980.5596147621,1419.73,0.3525,1,0,0,0,0,0,1,0,0.3166,2014,2019
5,0.028353922431433,0.343570350353699,22980.5596147621,1419.73,0.0586,1,0,0,0,0,0,0,1,0.0313,2014,2019
5,0.028353922431433,0.343570350353699,22980.5596147621,1419.73,0.414,1,0,0,0,1,0,0,0,0.3,2014,2019
5,0.0246101043679104,0.289247333578889,23509.1124859016,1423.998,0.2144,1,0,0,0,0,1,0,0,0.3667,2015,2020
5,0.0246101043679104,0.289247333578889,23509.1124859016,1423.998,0.3988,1,0,0,0,0,0,1,0,0.35,2015,2020
5,0.0246101043679104,0.289247333578889,23509.1124859016,1423.998,0.0515,1,0,0,0,0,0,0,1,0.0167,2015,2020
5,0.0246101043679104,0.289247333578889,23509.1124859016,1423.998,0.3353,1,0,0,0,1,0,0,0,0.2667,2015,2020
5,0.0127713817779889,0.270115342824431,308.698476963428,502.128,0.227,0,1,0,0,0,1,0,0,0.2921,1999,2004
5,0.0127713817779889,0.270115342824431,308.698476963428,502.128,0.5358,0,1,0,0,0,0,1,0,0.4644,1999,2004
5,0.0127713817779889,0.270115342824431,308.698476963428,502.128,0.1249,0,1,0,0,0,0,0,1,0.0662,1999,2004
5,0.0127713817779889,0.270115342824431,308.698476963428,502.128,0.1123,0,1,0,0,1,0,0,0,0.1773,1999,2004
5,0.0153320054859296,0.246104341840907,311.112030188128,504.156,0.2418,0,1,0,0,0,1,0,0,0.2866,2000,2005
5,0.0153320054859296,0.246104341840907,311.112030188128,504.156,0.4923,0,1,0,0,0,0,1,0,0.4762,2000,2005
5,0.0153320054859296,0.246104341840907,311.112030188128,504.156,0.1369,0,1,0,0,0,0,0,1,0.0593,2000,2005
5,0.0153320054859296,0.246104341840907,311.112030188128,504.156,0.129,0,1,0,0,1,0,0,0,0.1779,2000,2005
5,0.0164712972728642,0.202242171740566,316.167706004914,505.974,0.2542,0,1,0,0,0,1,0,0,0.2857,2001,2006
5,0.0164712972728642,0.202242171740566,316.167706004914,505.974,0.4693,0,1,0,0,0,0,1,0,0.4735,2001,2006
5,0.0164712972728642,0.202242171740566,316.167706004914,505.974,0.1352,0,1,0,0,0,0,0,1,0.049,2001,2006
5,0.0164712972728642,0.202242171740566,316.167706004914,505.974,0.1413,0,1,0,0,1,0,0,0,0.1918,2001,2006
5,0.0185769998095178,0.177377173003031,327.964643254639,508.0,0.263,0,1,0,0,0,1,0,0,0.2927,2002,2007
5,0.0185769998095178,0.177377173003031,327.964643254639,508.0,0.4624,0,1,0,0,0,0,1,0,0.4785,2002,2007
5,0.0185769998095178,0.177377173003031,327.964643254639,508.0,0.121,0,1,0,0,0,0,0,1,0.0256,2002,2007
5,0.0185769998095178,0.177377173003031,327.964643254639,508.0,0.1537,0,1,0,0,1,0,0,0,0.2033,2002,2007
5,0.020327283047074,0.177398908623911,336.225748152439,510.533,0.2792,0,1,0,0,0,1,0,0,0.2972,2003,2008
5,0.020327283047074,0.177398908623911,336.225748152439,510.533,0.4634,0,1,0,0,0,0,1,0,0.481,2003,2008
5,0.020327283047074,0.177398908623911,336.225748152439,510.533,0.0894,0,1,0,0,0,0,0,1,0.013,2003,2008
5,0.020327283047074,0.177398908623911,336.225748152439,510.533,0.168,0,1,0,0,1,0,0,0,0.2088,2003,2008
5,0.0211997737628654,0.0183845765500426,321.038420497197,512.773,0.2921,0,1,0,0,0,1,0,0,0.3154,2004,2009
5,0.0211997737628654,0.0183845765500426,321.038420497197,512.773,0.4644,0,1,0,0,0,0,1,0,0.4242,2004,2009
5,0.0211997737628654,0.0183845765500426,321.038420497197,512.773,0.0662,0,1,0,0,0,0,0,1,0.0322,2004,2009
5,0.0211997737628654,0.0183845765500426,321.038420497197,512.773,0.1773,0,1,0,0,1,0,0,0,0.2282,2004,2009
5,0.0205868818381611,0.0341699712061096,328.36639864608,514.535,0.2866,0,1,0,0,0,1,0,0,0.3347,2005,2010
5,0.0205868818381611,0.0341699712061096,328.36639864608,514.535,0.4762,0,1,0,0,0,0,1,0,0.3874,2005,2010
5,0.0205868818381611,0.0341699712061096,328.36639864608,514.535,0.0593,0,1,0,0,0,0,0,1,0.033,2005,2010
5,0.0205868818381611,0.0341699712061096,328.36639864608,514.535,0.1779,0,1,0,0,1,0,0,0,0.2449,2005,2010
5,0.0202006427207721,-0.0108371513070128,319.058924986387,516.195,0.2857,0,1,0,0,0,1,0,0,0.3508,2006,2011
5,0.0202006427207721,-0.0108371513070128,319.058924986387,516.195,0.4735,0,1,0,0,0,0,1,0,0.3761,2006,2011
5,0.0202006427207721,-0.0108371513070128,319.058924986387,516.195,0.049,0,1,0,0,0,0,0,1,0.019,2006,2011
5,0.0202006427207721,-0.0108371513070128,319.058924986387,516.195,0.1918,0,1,0,0,1,0,0,0,0.254,2006,2011
5,0.0190807086614174,-0.0957120505125463,302.233325902299,517.693,0.2927,0,1,0,0,0,1,0,0,0.3589,2007,2012
5,0.0190807086614174,-0.0957120505125463,302.233325902299,517.693,0.4785,0,1,0,0,0,0,1,0,0.3338,2007,2012
5,0.0190807086614174,-0.0957120505125463,302.233325902299,517.693,0.0256,0,1,0,0,0,0,0,1,0.0291,2007,2012
5,0.0190807086614174,-0.0957120505125463,302.233325902299,517.693,0.2033,0,1,0,0,1,0,0,0,0.2782,2007,2012
5,0.0164200942936105,-0.118462586020103,301.262419854749,518.916,0.2972,0,1,0,0,0,1,0,0,0.3775,2008,2013
5,0.0164200942936105,-0.118462586020103,301.262419854749,518.916,0.481,0,1,0,0,0,0,1,0,0.3112,2008,2013
5,0.0164200942936105,-0.118462586020103,301.262419854749,518.916,0.013,0,1,0,0,0,0,0,1,0.0228,2008,2013
5,0.0164200942936105,-0.118462586020103,301.262419854749,518.916,0.2088,0,1,0,0,1,0,0,0,0.2885,2008,2013
5,0.0137585247273159,-0.0561045635432505,307.19590038005,519.828,0.3154,0,1,0,0,0,1,0,0,0.3953,2009,2014
5,0.0137585247273159,-0.0561045635432505,307.19590038005,519.828,0.4242,0,1,0,0,0,0,1,0,0.2882,2009,2014
5,0.0137585247273159,-0.0561045635432505,307.19590038005,519.828,0.0322,0,1,0,0,0,0,0,1,0.018,2009,2014
5,0.0137585247273159,-0.0561045635432505,307.19590038005,519.828,0.2282,0,1,0,0,1,0,0,0,0.2984,2009,2014
5,0.0124286977562265,-0.0224865426400496,324.971969013921,520.93,0.3347,0,1,0,0,0,1,0,0,0.4057,2010,2015
5,0.0124286977562265,-0.0224865426400496,324.971969013921,520.93,0.3874,0,1,0,0,0,0,1,0,0.2508,2010,2015
5,0.0124286977562265,-0.0224865426400496,324.971969013921,520.93,0.033,0,1,0,0,0,0,0,1,0.0397,2010,2015
5,0.0124286977562265,-0.0224865426400496,324.971969013921,520.93,0.2449,0,1,0,0,1,0,0,0,0.3038,2010,2015
5,0.010995844593613,0.0274260397213881,331.413989480156,521.871,0.3508,0,1,0,0,0,1,0,0,0.417,2011,2016
5,0.010995844593613,0.0274260397213881,331.413989480156,521.871,0.3761,0,1,0,0,0,0,1,0,0.2336,2011,2016
5,0.010995844593613,0.0274260397213881,331.413989480156,521.871,0.019,0,1,0,0,0,0,0,1,0.0395,2011,2016
5,0.010995844593613,0.0274260397213881,331.413989480156,521.871,0.254,0,1,0,0,1,0,0,0,0.31,2011,2016
5,0.0102898822274978,0.187793719867824,362.684819972149,523.02,0.3589,0,1,0,0,0,1,0,0,0.4225,2012,2017
5,0.0102898822274978,0.187793719867824,362.684819972149,523.02,0.3338,0,1,0,0,0,0,1,0,0.2286,2012,2017
5,0.0102898822274978,0.187793719867824,362.684819972149,523.02,0.0291,0,1,0,0,0,0,0,1,0.0316,2012,2017
5,0.0102898822274978,0.187793719867824,362.684819972149,523.02,0.2782,0,1,0,0,1,0,0,0,0.3173,2012,2017
5,0.00991297242713658,0.298730233729505,395.137148793946,524.06,0.3775,0,1,0,0,0,1,0,0,0.4276,2013,2018
5,0.00991297242713658,0.298730233729505,395.137148793946,524.06,0.3112,0,1,0,0,0,0,1,0,0.2291,2013,2018
5,0.00991297242713658,0.298730233729505,395.137148793946,524.06,0.0228,0,1,0,0,0,0,0,1,0.0192,2013,2018
5,0.00991297242713658,0.298730233729505,395.137148793946,524.06,0.2885,0,1,0,0,1,0,0,0,0.3241,2013,2018
5,0.0102283832344543,0.312339947433588,407.268977936362,525.145,0.3953,0,1,0,0,0,1,0,0,0.4239,2014,2019
5,0.0102283832344543,0.312339947433588,407.268977936362,525.145,0.2882,0,1,0,0,0,0,1,0,0.2187,2014,2019
5,0.0102283832344543,0.312339947433588,407.268977936362,525.145,0.018,0,1,0,0,0,0,0,1,0.0224,2014,2019
5,0.0102283832344543,0.312339947433588,407.268977936362,525.145,0.2984,0,1,0,0,1,0,0,0,0.335,2014,2019
5,0.0103372814005723,0.170785609817375,384.405556264009,526.315,0.4057,0,1,0,0,0,1,0,0,0.4203,2015,2020
5,0.0103372814005723,0.170785609817375,384.405556264009,526.315,0.2508,0,1,0,0,0,0,1,0,0.2071,2015,2020
5,0.0103372814005723,0.170785609817375,384.405556264009,526.315,0.0397,0,1,0,0,0,0,0,1,0.0268,2015,2020
5,0.0103372814005723,0.170785609817375,384.405556264009,526.315,0.3038,0,1,0,0,1,0,0,0,0.3458,2015,2020
5,0.0596146504236763,0.0394618427294798,1750.43015942031,427.421,0.1664,0,0,1,0,0,1,0,0,0.1455,1999,2004
5,0.0596146504236763,0.0394618427294798,1750.43015942031,427.421,0.6597,0,0,1,0,0,0,1,0,0.7079,1999,2004
5,0.0596146504236763,0.0394618427294798,1750.43015942031,427.421,0.1208,0,0,1,0,0,0,0,1,0.0879,1999,2004
5,0.0596146504236763,0.0394618427294798,1750.43015942031,427.421,0.0532,0,0,1,0,1,0,0,0,0.0587,1999,2004
5,0.0580988544749901,0.0148172086259062,1790.82671025739,432.19,0.1614,0,0,1,0,0,1,0,0,0.1474,2000,2005
5,0.0580988544749901,0.0148172086259062,1790.82671025739,432.19,0.6696,0,0,1,0,0,0,1,0,0.7146,2000,2005
5,0.0580988544749901,0.0148172086259062,1790.82671025739,432.19,0.1111,0,0,1,0,0,0,0,1,0.0775,2000,2005
5,0.0580988544749901,0.0148172086259062,1790.82671025739,432.19,0.058,0,0,1,0,1,0,0,0,0.0606,2000,2005
5,0.056499908090903,0.0663511517182874,1871.32576589833,436.812,0.1592,0,0,1,0,0,1,0,0,0.1459,2001,2006
5,0.056499908090903,0.0663511517182874,1871.32576589833,436.812,0.675,0,0,1,0,0,0,1,0,0.7171,2001,2006
5,0.056499908090903,0.0663511517182874,1871.32576589833,436.812,0.1077,0,0,1,0,0,0,0,1,0.0683,2001,2006
5,0.056499908090903,0.0663511517182874,1871.32576589833,436.812,0.0581,0,0,1,0,1,0,0,0,0.0688,2001,2006
5,0.0555794627573611,0.0921723248485663,1914.206180218,441.532,0.1535,0,0,1,0,0,1,0,0,0.1427,2002,2007
5,0.0555794627573611,0.0921723248485663,1914.206180218,441.532,0.6882,0,0,1,0,0,0,1,0,0.728,2002,2007
5,0.0555794627573611,0.0921723248485663,1914.206180218,441.532,0.1043,0,0,1,0,0,0,0,1,0.0611,2002,2007
5,0.0555794627573611,0.0921723248485663,1914.206180218,441.532,0.054,0,0,1,0,1,0,0,0,0.0683,2002,2007
5,0.0553091067307328,0.0891913631591664,1936.09674660705,446.286,0.1524,0,0,1,0,0,1,0,0,0.1469,2003,2008
5,0.0553091067307328,0.0891913631591664,1936.09674660705,446.286,0.6949,0,0,1,0,0,0,1,0,0.7239,2003,2008
5,0.0553091067307328,0.0891913631591664,1936.09674660705,446.286,0.0978,0,0,1,0,0,0,0,1,0.0586,2003,2008
5,0.0553091067307328,0.0891913631591664,1936.09674660705,446.286,0.0549,0,0,1,0,1,0,0,0,0.0707,2003,2008
5,0.0549551847007983,-0.00696716619535627,1833.75962626886,450.91,0.1455,0,0,1,0,0,1,0,0,0.1493,2004,2009
5,0.0549551847007983,-0.00696716619535627,1833.75962626886,450.91,0.7079,0,0,1,0,0,0,1,0,0.7133,2004,2009
5,0.0549551847007983,-0.00696716619535627,1833.75962626886,450.91,0.0879,0,0,1,0,0,0,0,1,0.0669,2004,2009
5,0.0549551847007983,-0.00696716619535627,1833.75962626886,450.91,0.0587,0,0,1,0,1,0,0,0,0.0705,2004,2009
5,0.0537055461718226,0.0215206608873719,1927.61361080059,455.401,0.1474,0,0,1,0,0,1,0,0,0.1443,2005,2010
5,0.0537055461718226,0.0215206608873719,1927.61361080059,455.401,0.7146,0,0,1,0,0,0,1,0,0.717,2005,2010
5,0.0537055461718226,0.0215206608873719,1927.61361080059,455.401,0.0775,0,0,1,0,0,0,0,1,0.0591,2005,2010
5,0.0537055461718226,0.0215206608873719,1927.61361080059,455.401,0.0606,0,0,1,0,1,0,0,0,0.0796,2005,2010
5,0.0529861816983049,0.0140788409438558,1998.22224988488,459.957,0.1459,0,0,1,0,0,1,0,0,0.162,2006,2011
5,0.0529861816983049,0.0140788409438558,1998.22224988488,459.957,0.7171,0,0,1,0,0,0,1,0,0.7024,2006,2011
5,0.0529861816983049,0.0140788409438558,1998.22224988488,459.957,0.0683,0,0,1,0,0,0,0,1,0.0528,2006,2011
5,0.0529861816983049,0.0140788409438558,1998.22224988488,459.957,0.0688,0,0,1,0,1,0,0,0,0.0829,2006,2011
5,0.0525737658878631,0.027873506021205,2071.00395208222,464.745,0.1427,0,0,1,0,0,1,0,0,0.1565,2007,2012
5,0.0525737658878631,0.027873506021205,2071.00395208222,464.745,0.728,0,0,1,0,0,0,1,0,0.7084,2007,2012
5,0.0525737658878631,0.027873506021205,2071.00395208222,464.745,0.0611,0,0,1,0,0,0,0,1,0.048,2007,2012
5,0.0525737658878631,0.027873506021205,2071.00395208222,464.745,0.0683,0,0,1,0,1,0,0,0,0.087,2007,2012
5,0.0519106581877988,0.0306620950835433,2099.04725050867,469.453,0.1469,0,0,1,0,0,1,0,0,0.1506,2008,2013
5,0.0519106581877988,0.0306620950835433,2099.04725050867,469.453,0.7239,0,0,1,0,0,0,1,0,0.7143,2008,2013
5,0.0519106581877988,0.0306620950835433,2099.04725050867,469.453,0.0586,0,0,1,0,0,0,0,1,0.0437,2008,2013
5,0.0519106581877988,0.0306620950835433,2099.04725050867,469.453,0.0707,0,0,1,0,1,0,0,0,0.0914,2008,2013
5,0.0512186467365994,0.119927969191551,2158.86533778313,474.005,0.1493,0,0,1,0,0,1,0,0,0.15,2009,2014
5,0.0512186467365994,0.119927969191551,2158.86533778313,474.005,0.7133,0,0,1,0,0,0,1,0,0.7159,2009,2014
5,0.0512186467365994,0.119927969191551,2158.86533778313,474.005,0.0669,0,0,1,0,0,0,0,1,0.0394,2009,2014
5,0.0512186467365994,0.119927969191551,2158.86533778313,474.005,0.0705,0,0,1,0,1,0,0,0,0.0948,2009,2014
5,0.0504654139977733,0.10127388136247,2229.96004412044,478.383,0.1443,0,0,1,0,0,1,0,0,0.1546,2010,2015
5,0.0504654139977733,0.10127388136247,2229.96004412044,478.383,0.717,0,0,1,0,0,0,1,0,0.7163,2010,2015
5,0.0504654139977733,0.10127388136247,2229.96004412044,478.383,0.0591,0,0,1,0,0,0,0,1,0.0387,2010,2015
5,0.0504654139977733,0.10127388136247,2229.96004412044,478.383,0.0796,0,0,1,0,1,0,0,0,0.0905,2010,2015
5,0.0492198183743263,0.0915996501601578,2288.61986639687,482.596,0.162,0,0,1,0,0,1,0,0,0.153,2011,2016
5,0.0492198183743263,0.0915996501601578,2288.61986639687,482.596,0.7024,0,0,1,0,0,0,1,0,0.7159,2011,2016
5,0.0492198183743263,0.0915996501601578,2288.61986639687,482.596,0.0528,0,0,1,0,0,0,0,1,0.0372,2011,2016
5,0.0492198183743263,0.0915996501601578,2288.61986639687,482.596,0.0829,0,0,1,0,1,0,0,0,0.094,2011,2016
5,0.048077978246135,0.0766653208537068,2336.98135920488,487.089,0.1565,0,0,1,0,0,1,0,0,0.1579,2012,2017
5,0.048077978246135,0.0766653208537068,2336.98135920488,487.089,0.7084,0,0,1,0,0,0,1,0,0.7265,2012,2017
5,0.048077978246135,0.0766653208537068,2336.98135920488,487.089,0.048,0,0,1,0,0,0,0,1,0.031,2012,2017
5,0.048077978246135,0.0766653208537068,2336.98135920488,487.089,0.087,0,0,1,0,1,0,0,0,0.0847,2012,2017
5,0.0464966673980144,0.087238438209979,2388.27791455317,491.281,0.1506,0,0,1,0,0,1,0,0,0.1575,2013,2018
5,0.0464966673980144,0.087238438209979,2388.27791455317,491.281,0.7143,0,0,1,0,0,0,1,0,0.7325,2013,2018
5,0.0464966673980144,0.087238438209979,2388.27791455317,491.281,0.0437,0,0,1,0,0,0,0,1,0.0234,2013,2018
5,0.0464966673980144,0.087238438209979,2388.27791455317,491.281,0.0914,0,0,1,0,1,0,0,0,0.0866,2013,2018
5,0.0444995305956687,0.0585568420748015,2386.97563621941,495.098,0.15,0,0,1,0,0,1,0,0,0.1557,2014,2019
5,0.0444995305956687,0.0585568420748015,2386.97563621941,495.098,0.7159,0,0,1,0,0,0,1,0,0.7359,2014,2019
5,0.0444995305956687,0.0585568420748015,2386.97563621941,495.098,0.0394,0,0,1,0,0,0,0,1,0.0181,2014,2019
5,0.0444995305956687,0.0585568420748015,2386.97563621941,495.098,0.0948,0,0,1,0,1,0,0,0,0.0903,2014,2019
5,0.0425872156828315,-0.0579056325928231,2190.30141655297,498.756,0.1546,0,0,1,0,0,1,0,0,0.1539,2015,2020
5,0.0425872156828315,-0.0579056325928231,2190.30141655297,498.756,0.7163,0,0,1,0,0,0,1,0,0.7284,2015,2020
5,0.0425872156828315,-0.0579056325928231,2190.30141655297,498.756,0.0387,0,0,1,0,0,0,0,1,0.0237,2015,2020
5,0.0425872156828315,-0.0579056325928231,2190.30141655297,498.756,0.0905,0,0,1,0,1,0,0,0,0.094,2015,2020
1,-0.016781269613842,-0.0892308928325669,905.183374794304,3877.151,0.0533,0,0,0,1,0,1,0,0,0.0532,2000,1999
1,-0.016781269613842,-0.0892308928325669,905.183374794304,3877.151,0.3568,0,0,0,1,0,0,1,0,0.3523,2000,1999
1,-0.016781269613842,-0.0892308928325669,905.183374794304,3877.151,0.5325,0,0,0,1,0,0,0,1,0.5428,2000,1999
1,-0.016781269613842,-0.0892308928325669,905.183374794304,3877.151,0.0574,0,0,0,1,1,0,0,0,0.0517,2000,1999
1,-0.0166365007014884,0.0191997483327491,1010.83002720807,3943.325,0.0534,0,0,0,1,0,1,0,0,0.0533,2001,2000
1,-0.0166365007014884,0.0191997483327491,1010.83002720807,3943.325,0.3355,0,0,0,1,0,0,1,0,0.3568,2001,2000
1,-0.0166365007014884,0.0191997483327491,1010.83002720807,3943.325,0.5479,0,0,0,1,0,0,0,1,0.5325,2001,2000
1,-0.0166365007014884,0.0191997483327491,1010.83002720807,3943.325,0.0632,0,0,0,1,1,0,0,0,0.0574,2001,2000
1,-0.016601618300356,-0.050950483367843,1008.56697336297,4010.038,0.0536,0,0,0,1,0,1,0,0,0.0534,2002,2001
1,-0.016601618300356,-0.050950483367843,1008.56697336297,4010.038,0.3254,0,0,0,1,0,0,1,0,0.3355,2002,2001
