year,region,eolRecyclingMT,eolLandfillMT,eolIncinerationMT,eolMismanagedMT,consumptionAgricultureMT,consumptionConstructionMT,consumptionElectronicMT,consumptionHouseholdLeisureSportsMT,consumptionPackagingMT,consumptionTransportationMT,consumptionTextileMT,consumptionOtherMT,netImportsMT,netExportsMT,domesticProductionMT,netWasteExportMT,netWasteImportMT
2034,china,-89.67247167663176,2.503549598807126,375.68882643825003,-33.934494860733196,16.389581737483468,43.42079577860295,29.923868316017433,23.85041641363,95.48081482856833,18.47764177145109,70.28351856038262,17.25718327990876,0,66.62477941176468,381.7086000978093,66.54240005312022,0
2035,china,-108.88052170521419,-3.3091942972709623,411.4023624342805,-36.04558121967781,16.865954791317108,44.59446372557477,30.80525228656984,24.60737091148826,98.33539756874598,19.035257981024415,72.31164718574473,17.838732289868176,0,68.43264705882353,392.8267237991568,73.50206318160053,0
2036,china,-129.7891645861508,-9.708666603355944,449.1986629273036,-38.01794035846097,17.342327845150635,45.76813167254659,31.686636257122018,25.36432540934652,101.18998030892271,19.592874190597513,74.33977581110594,18.420281299827366,0,70.24051470588253,403.94484750050185,80.76913222798612,0
2037,china,-152.45884540445275,-16.71053319629454,489.1552958021272,-39.8354003328816,17.818700898984275,46.94179961951795,32.568020227674424,26.121279907204553,104.04456304909945,20.15049040017061,76.36790443646714,19.001830309786783,0,72.04838235294113,415.0629712018463,88.34360719181132,0
2038,china,-176.95516399387404,-24.33207417370255,531.3593985817615,-41.48248385422339,18.295073952817802,48.11546756648977,33.44940419822683,26.878234405062813,106.8991457892771,20.708106609743936,78.39603306182835,19.583379319745973,0,73.85624999999996,426.1810949031925,96.2254880736582,0
2039,china,-203.34889054780032,-32.59239564046593,575.9058252831296,-42.944044196704475,18.77144700665133,49.28913551346159,34.33078816877901,27.635188902920845,109.75372852945384,21.265722819317034,80.42416168719046,20.16492832970539,0,75.66411764705896,437.29921860453845,104.4147748730611,0
2040,china,-231.71551849224625,-41.51243517090256,622.8949329985031,-44.204919412883214,19.24782006048497,50.46280346043295,35.212172139331415,28.392143400779105,112.60831126963058,21.823339028890132,82.45229031255167,20.74647733966458,0,77.47198529411754,448.4173423058829,112.91146759036928,0
2041,china,-262.13438955466484,-51.11478257051232,672.4300469388978,-45.24962391691054,19.724193114318496,51.63647140740477,36.09355610988359,29.149097898637137,115.46289400980822,22.380955238463457,84.48041893791287,21.328026349623997,0,79.27985294117632,459.5354660072289,121.71556622523349,0
2042,china,-294.6875465253197,-61.42336128410985,724.6149361228997,-46.062110419589,20.200566168152136,52.81013935437659,36.974940080436,29.906052396495397,118.31747674998496,22.938571448036555,86.50854756327408,21.909575359583187,0,81.08772058823537,470.65358970857426,130.82707077800296,0
2043,china,-329.4585198885506,-72.46303667830172,779.5516612411436,-46.625624202971544,20.676939221985663,53.983807301348406,37.85632405098818,30.66300689435343,121.1720594901617,23.496187657609653,88.53667618863619,22.491124369542604,0,82.89558823529396,481.7717134099198,140.24598124832846,0
2044,china,-366.5312283942628,-84.2592185128822,837.3390218573936,-46.922651033095114,21.15331227581919,55.15747524831977,38.737708021540584,31.41996139221169,124.02664223033935,24.053803867182978,90.5648048139974,23.072673379501794,0,84.70345588235296,492.8898371112657,149.97229763667565,0
2045,china,-405.98910374124597,-96.83750849552676,898.0716540589169,-46.934942547307095,21.62968532965283,56.33114319529159,39.61909199209276,32.17691589006972,126.88122497051609,24.611420076756076,92.5929334393586,23.65422238946121,0,86.51132352941178,504.0079608126107,160.00601994246244,0
2046,china,-447.9144738992211,-110.22342014840244,961.8396925559889,-46.64359434399981,22.106058383486356,57.50481114226341,40.50047596264517,32.93387038792798,129.73580771069282,25.169036286329174,94.62106206471981,24.2357713994204,0,88.31919117647061,515.1260845139557,170.3471481661545,0
